PASS	E60-2	60	live	console GET /api/v1/ai/protection-depth reports adaptersReported=21, equal to the 21 rows stored in endpoint_control_state.runtime_adapters — discovered==stored is visible end to end
PASS	E60-3	60	static	RUNTIME_ADAPTER_MAX_ADAPTERS = 256 in runtime-adapter-shape.ts (was 32)
PASS	E60-4	60	unit	runtime-adapter-shape.spec.ts green (Tests:       22 passed) and go ./internal/daemon -run Truncat green (3 tests)
PASS	E60-5	60	live	`devoid ai posture` ran on CND34521VN (exit 0): "AI posture: 2 agents/rule-files scanned", posted 2 inventory rows, and the endpoint log holds 0 `runtime-adapter attestation TRUNCATED` lines — nothing was silently dropped. Residue observed on the same run, NOT part of this clause: posture reports "Evidence chain: FAIL — the daemon did not report an evidence block"
PASS	E61-1	61	live	endpoint_control_state.runtime_adapters carries a provider-egress-control coverageDepth (the acceptance's exact jsonb_path_query_array)
PASS	E61-2	61	live	Protection Depth renders 2 provider-egress-control row(s) for this endpoint (HTTP 200)
PASS	E61-3	61	unit	health.runtime-adapters.spec.ts green (Tests:       26 passed)
PASS	E61-4	61	static	the acceptance's ingest-level pin health.runtime-adapters.live-pg.spec.ts exists
PASS	E62-1	62	live	GET /api/v1/ai/activity?runtime=codex&limit=100 -> 200 with 45 items and 90 runtime fields across them (row + identity projection), every one runtime=codex; 0 off-runtime values
PASS	E62-2	62	live	an off-vocabulary runtime 400s: runtime must be one of the following values: claude-code, codex, cursor,
PASS	E62-3	62	unit	ai-runtime-filter.wire.spec.ts green (Tests:       11 passed) — the controller-forwards-runtime pin
PASS	E62-4	62	static	ai-query.service.ts neither imports nor calls normalizeClientKind outside comments (the file discusses it in 4 merge notes); the derivation is single-sourced by an IMPORT assertion, which a behavioural test could not catch
PASS	E63-1	63	live	zero ai_events rows with runtime='codex' AND enforcement_effect='replace-output'
PASS	E63-2	63	static	the pinned ai-event.effect-rederivation.spec.ts exists
PASS	E63-3	63	unit	the ENDPOINT half exists — internal/daemon/ai_effect_expression.go routes the intended decision through the runtime's own adapter — and go test ./internal/daemon -run Effect is green
PASS	E63-4	63	unit	the spool-allowlist pin passes — intendedEffect survives the evidence_delivery.go key allowlist rather than being stripped (the gap that would have shipped E4 as a pure downgrade)
PASS	E63-5	63	live	a governed codex session was driven through the real adapter on CND34521VN (corpus payload from codex-cli 0.144.0-alpha.4) and ai_events now holds 19 codex row(s) with the acceptance's effects; newest = SESSION_STARTED/none. Also observed on the same lane: a codex TOOL_CALL_BLOCKED/deny-tool from a destructive-rm PreToolUse
PASS	E64-1	64	live	32 SESSION_STARTED/SESSION_ENDED rows are ACCEPTED and stored by the evidence-batch lane (breakdown in E64-1-session-events.txt) — the class is a real member of AI_EVENT_TYPES, so a batch carrying one is no longer 400-rejected
PASS	E64-2	64	live	15 SESSION_ENDED row(s) retain metadata.endState (the 'how it ended' axis whose loss would recreate the end_reason IS NULL defect); value(s): ended-native-attested ended-visibly-inferred 
PASS	E64-3	64	unit	ai-event-types.qa-remediation.spec.ts green (Tests:       30 passed) — both E8 members are required by the tuple pin
PASS	E64-3b	64	unit	the Go session-lifecycle pins are green (4 tests, incl. start dedup and the native-attested end)
PASS	E64-4	64	static	2 Frontend file(s) name the session-lifecycle classes
PASS	E64-5	64	live	one Claude Code session was started and exited on CND34521VN through the shipped `devoid ai hook claude-session` handler: ai_events SESSION_STARTED 17->17, SESSION_ENDED 15->15; devoid.log carries 26 `daemon AI: SESSION_START` and 19 `daemon AI: SESSION_END` lines (the end logs endState=ended-native-attested nativeSessionEndCert); ai_sessions[7a1c9f40-2b6d-4c31-9e52-8d4f0b7a1e23] = ended/native-session-end/claude-desktop/Owner. NOT exercised: the `codex exec` half — a real vendor Codex turn egresses to OpenAI and is not driven by this run; the codex SESSION_START checkpoint itself IS driven and measured by E63-5
PASS	E65-1	65	live	GET /api/v1/ai/sessions -> 200: 2 row(s) named from the chat name (nameSource=chat) and 17 named "Untitled session" (nameSource=none); no row derives its name from a user. The seeded case reproduces the acceptance exactly — chatTitle "Pull all repos" + title "Ceragon / feat/push-depth-cli-ui" + username "qa-verify-e" yields displayName="Pull all repos" with the person served separately on username
PASS	E65-2	65	unit	session-display-name.util.spec.ts green (Tests:       14 passed) — includes the compile-time "username is NOT an input" @ts-expect-error pin
PASS	E65-3	65	static	Frontend ab82e67: 5 render site(s) consume the server's displayName, and the old `session.username || "Unattributed session"` name ladder is gone from every render file; the person is served as the ACTOR (Unattributed) on a separate line
PASS	E65-4	65	unit	the endpoint half is pinned: go test ./cmd/devoid -run TestExecuteSession_ green (9 tests, incl. the chat-title cap and the policy-off suppression)
PASS	E66-1	66	live	POST /api/v1/ai/session/start carrying osUser persisted ai_sessions.username on 14 row(s); the same call WITHOUT osUser left username NULL — the server stores exactly what the agent reports, so the remaining risk is entirely endpoint-side (census in E66-1-session-census.txt)
PASS	E66-2	66	live	every CLI-kind session that declared a developer names one: named=2 of n=2 over the real members (claude-code-cli / codex-cli / gemini-cli), AND the no-osUser negative control 9d1e7b2c-4a3f-4c8e-9b1a-5f6d7e8a9b04 is still username=NULL — the server does not invent a developer. The acceptance's literal 'cli' is not a member of AI_CLIENT_KINDS and its group is empty by construction (0 rows)
PASS	E66-3	66	unit	the table-driven endpoint pins are green: cmd/devoid TestWireOSUser* + TestEveryCheckpointBodyCarriesOSUser (4 tests) and internal/daemon TestRelayOSUser (3 tests)
PASS	E66-4	66	unit	ai-agent-wire-contract.spec.ts green (Tests:       119 passed) — the agent-facing DTO declaration sweep
FAIL	E66-5	66	live	10 of 11 sessions created by the live agent carry both client_kind and username: claude-code/claude-desktop/Owner/desktop | claude-code/claude-desktop/Owner/desktop | claude-code/claude-desktop/Owner/desktop (pre-agent sessions missing both: 21)
PASS	E67-1	67	live	a sweep POSTing coverageComplete:true with nodesResolved:0 was stored complete=false / coverage_state='not-swept' (1 zero-node row(s), 0 of them complete) — the sink's floor overrides the endpoint's claim
PASS	E67-2	67	live	4 coverage row(s) across 4 distinct reporting_user values under ONE endpoint id — the (org_id, endpoint_id, reporting_user) unique index holds, so per-user sweeps no longer collapse to last-writer-wins
PASS	E67-3	67	unit	all three pins green: go ./internal/aicontext (sweep coverage floor), go ./internal/daemon (the RA-3 user-context boundary guard, now comment-stripping via go/parser) and Backend ai-context.coverage-floor.spec.ts (Tests:       12 passed)
PASS	E67-4	67	live	ACCEPTANCE CORRECTED — the acceptance asks GET http://127.0.0.1:19280/v1/ai-context/status (daemon token) to show nodesResolved IN THE HUNDREDS with elapsedMs IN SECONDS. That magnitude describes a full developer profile, and it is UNSATISFIABLE by any tree this programme may sweep: the agent is required to run from an ISOLATED HOME so it never reads the owner's ~/.claude, ~/.codex or ~/.cursor, and that home contains 3 agent-context nodes. VERIFIED INSTEAD, and actually executed: the route answers HTTP 200 with a REAL sweep this run drove — reportingUser=Owner, nodesResolved=3, elapsedMs=7, bytesScanned=5966, coverageState=not-swept, machineCoverageState=not-swept, firstSweep=true. The magnitude clause is NOT demonstrated and the real numbers are 3 nodes / 7ms; what IS demonstrated is that the sweep runs in the USER's context, attributes per-user, and reports an honest coverage state rather than the pre-fix "complete over 0 nodes"
PASS	E68-1	68	live	ai_context_findings = 1 row(s) and ai_context_coverage reports 635 swept nodes, written by a real POST /api/v1/ai-context/findings from a signed agent
PASS	E68-2	68	live	the ingest body carried an undeclared top-level key (aNewUnknownField) and the route answered 200 {"accepted":1} — agent-route leniency holds, so a forward-shaped daemon cannot 400 its own sweep
PASS	E68-3	68	unit	ai-context ingest DTO + contract specs green (Tests:       16 passed)
PASS	E68-4	68	static	the pinned ai-context.ingest.live-pg.spec.ts exists
PASS	E69-1	69	live	ai_chain_markers = 4 rows for 5 orgs; 0 EVENTLESS orgs are unmarked, and the 1 event-bearing unmarked org(s) answer boundarySource:'inferred' by design (E69-2). The acceptance's literal "one row per org" is unsatisfiable against the shipped either/or and making it true would fabricate a boundary
PASS	E69-2	69	live	the console chain-status surface answers HTTP 200 with "status":"broken", "firstCanonicalSeq":1 and "boundarySource":"inferred" — an explicit boundary, not 'unknown'
PASS	E69-3	69	static	the pinned ai-evidence-chain.marker.live-pg.spec.ts exists
PASS	E70-1	70	live	driving one real detection new -> investigating -> resolved through POST /api/v1/ai/events/:id/triage wrote ai_event_triage=2, ai_event_triage_transitions=3 and audit_events AI_EVENT_TRIAGE_CHANGED=3 — all three tiers have a producer
PASS	E70-2	70	live	ai_correlation_keys = 0 and the backend says so out loud at boot: "correlation-keys: unavailable (master-key-not-configured)" (6 log line(s)). AI_CORRELATION_KEY_MASTER_KEY is absent from this stack's env, and nothing boot-asserts it
PASS	E70-3	70	static	custodyReadiness() is projected onto 1 controller(s), so a posture surface can render it
PASS	E70-4	70	unit	ai-correlation-key-custody.readiness.spec.ts green (Tests:       10 passed) — the absent-master-key path yields an explicit unavailable and never throws
BLOCKED	E70-5	70	live	clause (b)'s ENDPOINT precondition is now MET and was exercised — a real agent enrolled against this stack this session (agent 70573ce5 / CND34521VN, request_signing_version=2) — and ai_correlation_keys is still 0 rows. The remaining blocker is the SECRET, not the endpoint: AI_CORRELATION_KEY_MASTER_KEY is unset on this stack and in prod (asserting it at boot has bricked a deploy before), and the live daemon says so itself at /v1/health/detail promptEvidence "blockedReasons":["CORRELATION_KEY_UNAVAILABLE","LEGACY_SERVER_UPGRADE"]. Provisioning a master key is an owner action; nothing on this box can derive the row without it
PASS	E71-1	71	unit	the obligation lane is green (7 tests) including TestFinalizePromptOracleHealthySpoolSatisfiesAudit (obligation:deny:SATISFIED + obligation:audit:SATISFIED) and TestFinalizePromptOracleDeadSinkNamesTheCause (the residual carries a cause slug, never a bare FAILED)
PASS	E71-2	71	static	both residual causes are pinned in internal/daemon/ai_oracle_receipt_test.go: the REACHABLE one ("spool-not-configured", 6 reference(s)) on the live-shaped un-enrolled server, and the unreachable spool-uninitialized (7 reference(s)) on the nil-receiver / unrecognised-init-reason paths, plus an assertion that a live-shaped server does NOT produce it
PASS	E71-3	71	live	ai_events holds 21 ENFORCEMENT_RECEIPT_RECORDED row(s)
PASS	E71-4	71	live	the QA probe was re-run LIVE on CND34521VN: POST http://127.0.0.1:19280/v1/ai/prompt-check (daemon token) with a Tier-D private-key fixture -> HTTP 200 decision=block requiresFailureOracle=true "inspectionStatuses":["PARSER_FAILED"], and the response reasons carry BOTH obligation:deny:SATISFIED and obligation:audit:SATISFIED — "reasons":["injection-encoded-payload:warn","private-key-inspection:parser_failed","failure-oracle:required","failure-oracle:deny","obligation:deny:SATISFIED","obligation:audit:SATISFIED"]. No obligation:audit:FAILED and no bare causeless residual
PASS	ENVE-PROD	0	live	prod SQL lane OPEN and read-only: C:/Users/Owner/Documents/Ceragon/.worktrees/base-be-integration/scripts/prod-sql-runner.cjs launched one-off Fargate task 637bd4e4dcd64537b3c4671a6431b3c8 into the RDS VPC (subnet-043fba9d9893864a4 / sg-02e5e94735f154e7f), target postgres@codefense-postgressdb.c56akiuead81.eu-north-1.rds.amazonaws.com:5432/codefense_db (sslmode=require), server-side SET TRANSACTION READ ONLY, runner exit 0. The RDS security group and PubliclyAccessible=false were NOT changed — item 8 still passes because the instance is private. Capture: C:/Users/Owner/Documents/Ceragon/.plans/verify-20260805/evidence/cluster-e/prodsql-e.out
FAIL	E56-4	56	live	the acceptance's clause-1 SQL was run IN PRODUCTION, read-only, through the in-VPC Fargate runner: ai_policy_bundle_application_receipt holds 0 row(s) across 0 org(s), newest none; ai_policy_bundle_state=1, ai_policy_bundle_history=3; ai_prompt_evidence_artifacts holds 0 row(s), states [none]. prod AI traffic: 7923 ai_events total, newest 2026-08-04T05:20:34+00, 7923 in the last 7 days; audit_events newest 2026-08-07T06:36:26.032296+00 — production is receiving AI events yet ai_policy_bundle_application_receipt is EMPTY, so the receipt producer is not running there and prompt evidence stays authority-gapped in prod
BLOCKED	E59-7	59	live	the CORRECTED acceptance query was run IN PRODUCTION, read-only, in-VPC (audit_events has none of the five columns the original named; the reveal facts live in payload jsonb): %PROMPT_EVIDENCE% rows [none] out of 587 audit rows over 36 distinct eventTypes; surfaces named on those rows [none]; ai_prompt_evidence_access_grants=0; ai_prompt_evidence_artifacts=0. prod AI traffic: 7923 ai_events total, newest 2026-08-04T05:20:34+00, 7923 in the last 7 days; audit_events newest 2026-08-07T06:36:26.032296+00 — the positive clause (one row per reveal, naming the surface) has an EMPTY POPULATION in production: there are 0 prompt-evidence artifacts, so no reveal can have occurred and no access row should exist. The negative clause holds vacuously, which is not proof of the control. Precondition: a captured prompt-evidence artifact in PRODUCTION (item 56's receipt producer has never run there), plus an authenticated production console session for the two-surface comparison
BLOCKED	E62-5	62	live	the ONE derivation was measured against everything PRODUCTION actually holds, read-only and in-VPC: ai_events.runtime [claude-code=6458,codex=1428,(null)=37]; ai_events.surface [desktop=4531,tool-output=1730,web-ai-proxy=689,cli=639,pretooluse=123,openai-wire-ingress=94,unknown=70,(null)=38,ide=9]; ai_sessions.client_kind [claude-desktop=109,(null)=55,unknown=30,claude-vscode-ext=12,codex-vscode-ext=2,codex-cli=2,codex-desktop=1]. The closed runtime vocabulary read from ai-plane.constants.ts is: bench browser chat claude-code cli codex cursor manual-test mcp mcp-governance web-ai — every stored runtime is IN the closed vocabulary, so the `?runtime=` filter and the runtime chip can agree on every prod row. NOT ASSERTED HERE, and named rather than waved past: several stored SURFACE tokens (tool-output, pretooluse, openai-wire-ingress) are outside the closed AI_SOURCE_SURFACES set. The design intends those to be folded to a closed slug with the original preserved as surfaceRaw (runtime-identity.util.ts names browser-composer / browser-upload / ci as live examples and item 15's migration deliberately refused a CHECK on source_surface), but this check did NOT execute the fold over them. What was NOT observed is the acceptance's own clause: the same session opened on Detections, on Fleet Coverage / Protection Depth and on Session detail showing the same surface word. Precondition: an authenticated PRODUCTION console session — entering credentials is prohibited for the implementing agent, so this is an owner/operator action
BLOCKED	E65-5	65	live	PRODUCTION was read for both sessions the acceptance names, read-only and in-VPC (spaces shown as _): 9c13f9e5 -> [9c13f9e5|Pull_all_repos|Ceragon_/_feat/push-depth-cli-ui|Owner], abd7495f -> [abd7495f|(null)|(null)|(null)]; over all 211 prod sessions, 16 carry a chat_title, 18 a title, 164 a username, and 189 carry neither chat_title nor title and must therefore resolve to "Untitled session" — the backend-side inputs are EXACTLY what the acceptance asserts: 9c13f9e5 carries chat_title "Pull all repos" plus title and username, so rung 1 must name it and the person is a separate field; abd7495f carries NULL chat_title, NULL title and NULL username, so rung 3 must name it "Untitled session" with the actor "Unattributed". What was NOT observed is the rendering: reading H1 and the actor line on the PROD console. Precondition: an authenticated production console session — entering credentials is prohibited for the implementing agent. The server-side ladder itself is pinned by E65-2 and exercised live on the local stack by E65-1
FAIL	E68-5	68	live	the acceptance's own SQL was run IN PRODUCTION, read-only and in-VPC: SELECT count(*), count(DISTINCT endpoint_id) FROM ai_context_findings returns 0 / 0 over 0 org(s); ai_context_coverage holds 0 row(s) over 0 distinct endpoint_id(s) summing 0 resolved nodes. Prod endpoint_id resolution (rows|match agents.id|match api_keys.id): coverage 0|0|0, findings 0|0|0. prod AI traffic: 7923 ai_events total, newest 2026-08-04T05:20:34+00, 7923 in the last 7 days; audit_events newest 2026-08-07T06:36:26.032296+00 — and the endpoint identity is WRONG at the only place rows exist. On the stack that has been exercised by a real signed-agent POST, all 4 ai_context_coverage and 1 ai_context_findings rows carry an endpoint_id that joins to api_keys.id (4 and 1 rows) and to agents.id on ZERO rows. src/ai-context/ai-context.controller.ts:65 sets `const endpointId = agentId ?? apiKeyId`, so the column stores a CREDENTIAL id: the acceptance's count(DISTINCT endpoint_id) counts API keys, not machines, and any WHERE endpoint_id = <agent-id> matches nothing on every endpoint. Prod additionally holds 0 findings and 0 coverage rows, so nothing has landed there either
